generation,state,gender,category,merchant_target,amt_ly,amt_ty,amt_diff,amt_growth_ctc,amt_ty_peer,amt_ly_peer,amt_diff_peer,amt_growth_ctc_peer,merchant_peer,amt_growth_ctc_diff
Gen Z,PA,M,grocery_pos,fraud_Kilback LLC,0.0,43.69246752203752,43.69246752203752,0.000484844481964183,148.623336865665,142.36620172314366,6.257135142521349,6.0186639532738984e-05,ex-fraud_Kilback LLC,0.000424657842431444
Gen Z,SC,F,food_dining,fraud_Kilback LLC,9.920956872471185,18.4,8.479043127528813,9.408983987102964e-05,97.12969065692768,46.77106478207162,50.35862587485606,0.0004843936392386594,ex-fraud_Kilback LLC,-0.00039030379936762975
Gen Z,SC,F,grocery_pos,fraud_Kilback LLC,0.0,765.24,765.24,0.008491678598631123,63.96926400660765,75.04239850557316,-11.073134498965508,-0.00010651116515891992,ex-fraud_Kilback LLC,0.008598189763790043
Gen Z,SC,M,food_dining,fraud_Kilback LLC,36.3,0.0,-36.3,-0.0004028121022559063,38.16319796388385,20.236325755826897,17.926872208056956,0.0001724364538978182,ex-fraud_Kilback LLC,-0.0005752485561537244
Gen Z,SC,M,grocery_pos,fraud_Kilback LLC,97.07535051249161,0.0,-97.07535051249161,-0.0010772211024012595,84.45974722547423,64.72951888731048,19.730228338163755,0.00018978272225860621,ex-fraud_Kilback LLC,-0.0012670038246598656
Gen Z,TN,M,grocery_pos,,,,,,0.0,286.37,-286.37,-0.0027545590067030675,ex-fraud_Kilback LLC,0.0027545590067030675
Gen Z,TX,M,food_dining,fraud_Kilback LLC,4.15,57.28,53.13,0.0005895704405745538,76.13,54.62149146096576,21.50850853903424,0.00020688778823531304,ex-fraud_Kilback LLC,0.00038268265233924075
Gen Z,TX,M,grocery_pos,fraud_Kilback LLC,456.15000000000003,0.0,-456.15000000000003,-0.005061783483306658,173.24334644609672,89.90848007021997,83.33486637587676,0.0008015881787480111,ex-fraud_Kilback LLC,-0.005863371662054669
Gen Z,VA,F,food_dining,fraud_Kilback LLC,35.64,0.0,-35.64,-0.00039548824585125346,1.8,25.80451928187831,-24.00451928187831,-0.00023089661902250705,ex-fraud_Kilback LLC,-0.00016459162682874642
Gen Z,VA,F,grocery_pos,,,,,,67.69681024003047,64.3332136418522,3.363596598178276,3.235403605275611e-05,ex-fraud_Kilback LLC,-3.235403605275611e-05
Gen Z,VT,F,food_dining,fraud_Kilback LLC,42.72,0.0,-42.72,-0.0004740532509193476,60.694443117587575,38.73945374391055,21.954989373677023,0.00021118243433785724,ex-fraud_Kilback LLC,-0.0006852356852572048
Gen Z,VT,F,grocery_pos,fraud_Kilback LLC,0.0,336.64,336.64,0.0037356106364580797,258.4925714285714,63.09094981202168,195.40162161654973,0.0018795449828831645,ex-fraud_Kilback LLC,0.0018560656535749152
Gen Z,WA,F,grocery_pos,,,,,,0.0,378.134,-378.134,-0.0036372260203256547,ex-fraud_Kilback LLC,0.0036372260203256547
Gen Z,WA,M,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,86.85785495556465,37.67153009509071,49.18632486047394,0.00047311741506107996,ex-fraud_Kilback LLC,-0.00047311741506107996
Gen Z,WA,M,grocery_pos,,,,,,86.39492615990486,37.999502688912884,48.39542347099197,0.00046550982856175563,ex-fraud_Kilback LLC,-0.00046550982856175563
Gen Z,WI,F,food_dining,fraud_Kilback LLC,10.305,105.88,95.57499999999999,0.0010605720846586291,53.35406352468389,13.069613376562423,40.284450148121465,0.00038749133982466283,ex-fraud_Kilback LLC,0.0006730807448339664
Gen Z,WI,F,grocery_pos,,,,,,45.56158586571488,59.15957012537474,-13.59798425965986,-0.00013079739503248458,ex-fraud_Kilback LLC,0.00013079739503248458
Gen Z,WI,M,food_dining,fraud_Kilback LLC,37.903980381045756,0.0,-37.903980381045756,-0.0004206110749629661,49.534193548387094,36.74703955005781,12.78715399832928,0.0001229981150825752,ex-fraud_Kilback LLC,-0.0005436091900455413
Gen Z,WI,M,grocery_pos,,,,,,50.667941325461115,78.30728741347994,-27.639346088018826,-0.00026585958622109664,ex-fraud_Kilback LLC,0.00026585958622109664
Millennial,AK,M,grocery_pos,,,,,,0.0,354.2708054572185,-354.2708054572185,-0.0034076887871778865,ex-fraud_Kilback LLC,0.0034076887871778865
Millennial,AL,F,food_dining,,,,,,56.51727272727273,63.76080282303119,-7.243530095758459,-6.967465539545412e-05,ex-fraud_Kilback LLC,6.967465539545412e-05
Millennial,AL,F,grocery_pos,fraud_Kilback LLC,94.77,2788.44,2693.67,0.029890988305335184,627.9173569898311,192.51539347273075,435.40196351710034,0.004188079757454444,ex-fraud_Kilback LLC,0.02570290854788074
Millennial,AL,M,food_dining,fraud_Kilback LLC,17.13,0.0,-17.13,-0.00019008736395712602,86.52583333333332,76.52129417910717,10.004539154226151,9.623247349648055e-05,ex-fraud_Kilback LLC,-0.00028631983745360656
Millennial,AL,M,grocery_pos,fraud_Kilback LLC,74.33500000000001,197.6,123.26499999999999,0.0013678411510902007,247.78788935376193,94.58593376943706,153.20195558432488,0.0014736314090139518,ex-fraud_Kilback LLC,-0.00010579025792375107
Millennial,AR,F,food_dining,fraud_Kilback LLC,102.125,760.6,658.475,0.007306933857657243,116.1825234872275,86.70170553699201,29.48081795023549,0.0002835724852805623,ex-fraud_Kilback LLC,0.00702336137237668
Millennial,AR,F,grocery_pos,fraud_Kilback LLC,115.17,0.0,-115.17,-0.0012780129426119208,1058.4130357232364,422.0719560635907,636.3410796596456,0.006120889242279676,ex-fraud_Kilback LLC,-0.007398902184891597
Millennial,AR,M,food_dining,,,,,,35.570432880813954,29.821439758749285,5.748993122064668,5.52988818097469e-05,ex-fraud_Kilback LLC,-5.52988818097469e-05
Millennial,AR,M,grocery_pos,,,,,,152.09333333333336,59.23585962465932,92.85747370867404,0.0008931850073119438,ex-fraud_Kilback LLC,-0.0008931850073119438
Millennial,AZ,F,food_dining,fraud_Kilback LLC,18.918863399842024,502.40000000000003,483.48113660015804,0.005365070331542278,192.80131717292306,140.665287358381,52.13602981454207,0.0005014902765631404,ex-fraud_Kilback LLC,0.004863580054979137
Millennial,AZ,F,grocery_pos,fraud_Kilback LLC,140.73,2425.16,2284.43,0.02534975346436529,1363.4912525542536,578.1015829868815,785.3896695673722,0.007554569920307124,ex-fraud_Kilback LLC,0.017795183544058166
Millennial,CA,F,food_dining,fraud_Kilback LLC,8.99,0.0,-8.99,-9.975980163307432e-05,207.69795918367348,121.26700312928546,86.43095605438802,0.0008313690975226858,ex-fraud_Kilback LLC,-0.0009311288991557601
Millennial,CA,F,grocery_pos,fraud_Kilback LLC,1341.96,1652.08,310.1199999999999,0.0034413247700165735,1250.9499621346215,495.44574657652305,755.5042155580984,0.007267105288849026,ex-fraud_Kilback LLC,-0.0038257805188324522
Millennial,CA,M,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,301.3524586740859,173.39381174547947,127.95864692860641,0.0012308190221836455,ex-fraud_Kilback LLC,-0.0012308190221836455
Millennial,CA,M,grocery_pos,fraud_Kilback LLC,305.0,2114.88,1809.88,0.020083789741898617,626.3150161776514,422.33818909946615,203.97682707818524,0.0019620288654081408,ex-fraud_Kilback LLC,0.018121760876490475
Millennial,CO,F,food_dining,,,,,,127.16620512222364,36.951379901719356,90.21482522050428,0.0008677656854743273,ex-fraud_Kilback LLC,-0.0008677656854743273
Millennial,CO,F,grocery_pos,,,,,,283.1829192824137,255.12363382566272,28.059285456750985,0.00026989893311640817,ex-fraud_Kilback LLC,-0.00026989893311640817
Millennial,CO,M,food_dining,fraud_Kilback LLC,30.44,0.0,-30.44,-0.0003377851347842917,26.59610006251611,45.57171419802402,-18.975614135507907,-0.00018252417789812252,ex-fraud_Kilback LLC,-0.00015526095688616918
Millennial,CO,M,grocery_pos,fraud_Kilback LLC,0.0,556.5600000000001,556.5600000000001,0.006176008364505434,183.81727272727272,140.6666598460683,43.15061288120441,0.00041506061862862383,ex-fraud_Kilback LLC,0.00576094774587681
Millennial,CT,F,food_dining,,,,,,73.92619646518376,29.66404494140115,44.26215152378261,0.0004257523767709302,ex-fraud_Kilback LLC,-0.0004257523767709302
Millennial,CT,F,grocery_pos,fraud_Kilback LLC,282.735,0.0,-282.735,-0.0031374402129841234,337.0181373976409,185.9816875572466,151.03644984039428,0.0014528016665443801,ex-fraud_Kilback LLC,-0.004590241879528504
Millennial,DC,F,food_dining,fraud_Kilback LLC,10.1,0.0,-10.1,-0.000112077196495445,105.75244503655125,59.014674702438434,46.73777033411282,0.00044956505998201585,ex-fraud_Kilback LLC,-0.0005616422564774608
Millennial,DC,F,grocery_pos,fraud_Kilback LLC,921.1049999999999,0.0,-921.1049999999999,-0.010221273869102659,336.70000000000005,162.72153292034508,173.97846707965496,0.0016734782046536182,ex-fraud_Kilback LLC,-0.011894752073756277
Millennial,DC,M,food_dining,,,,,,30.850111475142793,6.7957895779616875,24.054321897181104,0.00023137566446211204,ex-fraud_Kilback LLC,-0.00023137566446211204
Millennial,DC,M,grocery_pos,fraud_Kilback LLC,81.7974076247005,0.0,-81.7974076247005,-0.0009076855571456999,38.873333333333335,90.06185691481504,-51.188523581481704,-0.0004923763266794803,ex-fraud_Kilback LLC,-0.00041530923046621956
Millennial,FL,F,food_dining,fraud_Kilback LLC,771.6750000000001,434.68,-336.99500000000006,-0.0037395499834636135,461.13466660808723,255.76926326107468,205.36540334701255,0.001975385415562809,ex-fraud_Kilback LLC,-0.005714935399026422
Millennial,FL,F,grocery_pos,fraud_Kilback LLC,806.21,3300.44,2494.23,0.027677852060874635,2370.861864144424,1390.439498786902,980.422365357522,0.00943056624949781,ex-fraud_Kilback LLC,0.018247285811376825
Millennial,FL,M,food_dining,fraud_Kilback LLC,92.19500000000001,190.72,98.52499999999999,0.001093307503437002,299.8117458036604,149.5179409822491,150.29380482141133,0.0014456582523396007,ex-fraud_Kilback LLC,-0.00035235074890259876
Millennial,FL,M,grocery_pos,fraud_Kilback LLC,683.3506685464239,1221.1999999999998,537.8493314535759,0.005968380713491699,524.4975832574685,296.82532619590864,227.67225706155983,0.0021899523911908915,ex-fraud_Kilback LLC,0.003778428322300807
Millennial,GA,F,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,126.23042221116314,51.53645433979801,74.69396787136513,0.0007184724026485259,ex-fraud_Kilback LLC,-0.0007184724026485259
Millennial,GA,F,grocery_pos,fraud_Kilback LLC,319.05,0.0,-319.05,-0.0035404187665219536,468.4420314939025,334.1329727059931,134.3090587879094,0.0012919028793730056,ex-fraud_Kilback LLC,-0.00483232164589496
Millennial,GA,M,food_dining,fraud_Kilback LLC,104.34,239.24,134.9,0.0014969518621025279,126.30573333852396,65.68251687682559,60.62321646169838,0.0005831275165690572,ex-fraud_Kilback LLC,0.0009138243455334707
Millennial,GA,M,grocery_pos,fraud_Kilback LLC,149.175,3326.92,3177.745,0.03526264859182355,387.1233291638586,134.4811020887659,252.6422270750927,0.0024301355660970706,ex-fraud_Kilback LLC,0.03283251302572648
Millennial,HI,F,food_dining,,,,,,83.81422946959422,18.017279903668825,65.7969495659254,0.0006328930406132182,ex-fraud_Kilback LLC,-0.0006328930406132182
Millennial,HI,F,grocery_pos,fraud_Kilback LLC,36.62,0.0,-36.62,-0.00040636306293695006,226.26949664701422,109.41782121948764,116.85167542752659,0.001123982382921524,ex-fraud_Kilback LLC,-0.001530345445858474
Millennial,IA,F,food_dining,fraud_Kilback LLC,0.0,25.68,25.68,0.0002849645946537651,43.94661138743998,44.62617761570149,-0.679566228261514,-6.536666811149862e-06,ex-fraud_Kilback LLC,0.000291501261464915
Millennial,IA,F,grocery_pos,fraud_Kilback LLC,211.45987723654636,909.76,698.3001227634536,0.007748863373440887,491.1217802912151,192.20797030958488,298.9138099816302,0.0028752164246004424,ex-fraud_Kilback LLC,0.004873646948840444
Millennial,IA,M,food_dining,fraud_Kilback LLC,0.0,530.6400000000001,530.6400000000001,0.005888380549340886,90.4149056400611,64.28496684564014,26.12993879442095,0.00025134077679495796,ex-fraud_Kilback LLC,0.005637039772545927
Millennial,IA,M,grocery_pos,fraud_Kilback LLC,0.0,0.0,0.0,0.0,118.3899265910175,88.12462487712216,30.26530171389534,0.0002911183413995746,ex-fraud_Kilback LLC,-0.0002911183413995746
Millennial,IL,F,food_dining,fraud_Kilback LLC,0.0,129.2,129.2,0.001433700374971435,106.17224564932319,89.6112611920209,16.560984457302283,0.00015929814190289315,ex-fraud_Kilback LLC,0.001274402233068542
Millennial,IL,F,grocery_pos,fraud_Kilback LLC,293.17499999999995,0.0,-293.17499999999995,-0.003253290305203177,545.3732406379573,289.16922373150487,256.20401690645247,0.002464395999312685,ex-fraud_Kilback LLC,-0.005717686304515862
Millennial,IL,M,food_dining,fraud_Kilback LLC,139.815,467.9949707228078,328.1799707228078,0.0036417317885712396,297.3952784145323,116.30682459658597,181.08845381794634,0.0017418683223597324,ex-fraud_Kilback LLC,0.0018998634662115072
Millennial,IL,M,grocery_pos,fraud_Kilback LLC,1139.9250000000002,0.0,-1139.9250000000002,-0.012649465169808928,586.5645849938553,354.43941649650156,232.12516849735374,0.0022327844172464043,ex-fraud_Kilback LLC,-0.014882249587055332
Millennial,IN,F,food_dining,fraud_Kilback LLC,48.075,0.0,-48.075,-0.0005334763585661899,61.98658436259345,26.826342351133576,35.16024201145987,0.0003382021905595082,ex-fraud_Kilback LLC,-0.0008716785491256981
Millennial,IN,F,grocery_pos,,,,,,252.05062116469026,101.04667858387218,151.0039425808181,0.0014524889830766676,ex-fraud_Kilback LLC,-0.0014524889830766676
Millennial,IN,M,food_dining,fraud_Kilback LLC,3.62,0.0,-3.62,-4.017024270430801e-05,205.45925491556122,145.22329247829546,60.235962437265755,0.000579402566117254,ex-fraud_Kilback LLC,-0.000619572808821562
Millennial,IN,M,grocery_pos,fraud_Kilback LLC,853.29,0.0,-853.29,-0.00946874762352458,421.32000176302336,337.01453682065386,84.3054649423695,0.000810924251043383,ex-fraud_Kilback LLC,-0.010279671874567964
Millennial,KS,F,food_dining,,,,,,161.93499181552951,71.06745292784375,90.86753888768577,0.0008740440606907708,ex-fraud_Kilback LLC,-0.0008740440606907708
Millennial,KS,F,grocery_pos,fraud_Kilback LLC,323.895,0.0,-323.895,-0.003594182530583382,587.5003297739108,360.46908019714,227.03124957677085,0.002183786616352083,ex-fraud_Kilback LLC,-0.005777969146935465
Millennial,KS,M,food_dining,fraud_Kilback LLC,81.57000000000001,0.0,-81.57000000000001,-0.0009051620711023218,123.299488481285,67.35534157916004,55.944146902124956,0.0005381201023905011,ex-fraud_Kilback LLC,-0.001443282173492823
Millennial,KS,M,grocery_pos,fraud_Kilback LLC,33.175,729.72,696.5450000000001,0.007729387211180173,268.81111350822255,209.71089551425467,59.100217993967874,0.0005684779752536889,ex-fraud_Kilback LLC,0.007160909235926484
Millennial,KY,M,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,206.6959677388883,101.0747502063473,105.621217532541,0.0010159579427077023,ex-fraud_Kilback LLC,-0.0010159579427077023
Millennial,KY,M,grocery_pos,fraud_Kilback LLC,262.50635159488615,0.0,-262.50635159488615,-0.0029129679157428147,380.9915281237955,199.5231201010897,181.4684080227058,0.0017455230567133828,ex-fraud_Kilback LLC,-0.0046584909724561975
Millennial,LA,F,food_dining,,,,,,91.43471061116826,49.09281221028724,42.341898400881014,0.000407281690124849,ex-fraud_Kilback LLC,-0.000407281690124849
Millennial,LA,F,grocery_pos,fraud_Kilback LLC,113.0,0.0,-113.0,-0.0012539329904935927,255.70439535848013,133.61465154452478,122.08974381395535,0.0011743667404015812,ex-fraud_Kilback LLC,-0.002428299730895174
Millennial,LA,M,food_dining,,,,,,103.0431759721589,27.905536536672685,75.13763943548622,0.0007227400267116881,ex-fraud_Kilback LLC,-0.0007227400267116881
Millennial,LA,M,grocery_pos,fraud_Kilback LLC,43.525000000000006,0.0,-43.525000000000006,-0.00048298613638259844,144.9981799597106,100.83454530856949,44.16363465114111,0.0004248047546776702,ex-fraud_Kilback LLC,-0.0009077908910602687
Millennial,MA,M,food_dining,fraud_Kilback LLC,178.69500000000002,0.0,-178.69500000000002,-0.001982934121559757,122.61913405331744,57.48164282160479,65.13749123171266,0.0006265497892459272,ex-fraud_Kilback LLC,-0.0026094839108056845
Millennial,MA,M,grocery_pos,fraud_Kilback LLC,76.81207180807412,0.0,-76.81207180807412,-0.000852364521312451,173.56434782608696,102.65602990780029,70.90831791828667,0.0006820586855186683,ex-fraud_Kilback LLC,-0.0015344232068311193
Millennial,MD,F,food_dining,fraud_Kilback LLC,6.449999999999999,86.84,80.39,0.0008920679035909726,66.51915727769531,22.497102184822246,44.02205509287307,0.00042344291772759764,ex-fraud_Kilback LLC,0.000468624985863375
Millennial,MD,F,grocery_pos,,,,,,340.76364892470616,143.06376125517787,197.6998876695283,0.001901651730992366,ex-fraud_Kilback LLC,-0.001901651730992366
Millennial,MD,M,food_dining,fraud_Kilback LLC,3.97,2100.88,2096.9100000000003,0.023268890505273625,79.09750647998219,50.14846785760237,28.949038622379817,0.0002784573631060212,ex-fraud_Kilback LLC,0.022990433142167605
Millennial,MD,M,grocery_pos,fraud_Kilback LLC,78.615,0.0,-78.615,-0.0008723711685633078,140.99143016599905,112.47042214213768,28.52100802386137,0.0002743401876327052,ex-fraud_Kilback LLC,-0.001146711356196013
Millennial,ME,M,food_dining,,,,,,46.40428571428571,49.5718026578477,-3.167516943561985,-3.0467969151004774e-05,ex-fraud_Kilback LLC,3.0467969151004774e-05
Millennial,ME,M,grocery_pos,,,,,,282.7515789473684,62.52292542145712,220.22865352591128,0.0021183532531476347,ex-fraud_Kilback LLC,-0.0021183532531476347
Millennial,MI,F,food_dining,fraud_Kilback LLC,95.78381055175446,0.0,-95.78381055175446,-0.0010628892035932141,329.4848447870517,195.75222850996812,133.7326162770836,0.001286358147347857,ex-fraud_Kilback LLC,-0.002349247350941071
Millennial,MI,F,grocery_pos,fraud_Kilback LLC,463.145,670.48,207.33500000000004,0.0023007451025131775,1324.2849889305187,805.1885908582403,519.0963980722784,0.004993126579799264,ex-fraud_Kilback LLC,-0.0026923814772860863
Millennial,MI,M,food_dining,fraud_Kilback LLC,347.265,0.0,-347.265,-0.003853513627820862,198.71688886183617,163.11376831796386,35.60312054387231,0.00034246218654488417,ex-fraud_Kilback LLC,-0.004195975814365746
Millennial,MI,M,grocery_pos,fraud_Kilback LLC,672.24,0.0,-672.24,-0.0074596806507027675,569.3736977050595,346.4857296931206,222.88796801193888,0.002143932883238577,ex-fraud_Kilback LLC,-0.009603613533941345
Millennial,MN,F,food_dining,fraud_Kilback LLC,4.06,0.0,-4.06,-4.5052813640743235e-05,132.58362244705987,28.096646445033876,104.48697600202598,0.0010050478081836363,ex-fraud_Kilback LLC,-0.0010501006218243795
Millennial,MN,F,grocery_pos,,,,,,287.38422087506103,86.1987449908272,201.18547588423382,0.0019351791899108112,ex-fraud_Kilback LLC,-0.0019351791899108112
Millennial,MN,M,food_dining,fraud_Kilback LLC,90.18,0.0,-90.18,-0.0010007051069266565,269.3817639519728,99.02207005264296,170.35969389932984,0.0016386696553744337,ex-fraud_Kilback LLC,-0.00263937476230109
Millennial,MN,M,grocery_pos,fraud_Kilback LLC,153.375,0.0,-153.375,-0.001701964357672166,363.72432473305327,286.6506940129295,77.07363072012379,0.0007413620968656744,ex-fraud_Kilback LLC,-0.0024433264545378405
Millennial,MO,F,food_dining,fraud_Kilback LLC,65.7,0.0,-65.7,-0.0007290566148268056,257.5886060505757,150.3687028966656,107.21990315391011,0.001031335509761615,ex-fraud_Kilback LLC,-0.0017603921245884207
Millennial,MO,F,grocery_pos,fraud_Kilback LLC,509.46,0.0,-509.46,-0.005653351339264298,1020.4382931917503,806.3162176938214,214.1220754979289,0.002059614804612125,ex-fraud_Kilback LLC,-0.007712966143876423
Millennial,MO,M,food_dining,fraud_Kilback LLC,0.0,598.08,598.08,0.006636745512870867,94.18353439620716,37.01888980034865,57.16464459585851,0.0005498599247005688,ex-fraud_Kilback LLC,0.006086885588170298
Millennial,MO,M,grocery_pos,fraud_Kilback LLC,0.0,272.64,272.64,0.003025418500249319,100.04291489956138,92.56705261780073,7.475862281760655,7.190943108948408e-05,ex-fraud_Kilback LLC,0.002953509069159835
Millennial,MS,F,food_dining,fraud_Kilback LLC,196.75500000000002,0.0,-196.75500000000002,-0.0021833414649961667,207.17979684669098,84.27767503069921,122.90212181599176,0.0011821809078854547,ex-fraud_Kilback LLC,-0.0033655223728816215
Millennial,MS,F,grocery_pos,fraud_Kilback LLC,181.39499999999998,0.0,-181.39499999999998,-0.002012895352306064,621.1891175971373,343.99216430028486,277.1969532968524,0.0026663245603048306,ex-fraud_Kilback LLC,-0.004679219912610895
Millennial,MS,M,food_dining,fraud_Kilback LLC,38.235,0.0,-38.235,-0.000424284317624093,70.82880335461837,60.12750208323203,10.701301271386342,0.0001029345455199226,ex-fraud_Kilback LLC,-0.0005272188631440157
Millennial,MS,M,grocery_pos,fraud_Kilback LLC,32.41192742186829,0.0,-32.41192742186829,-0.0003596671245996866,191.8128484471774,91.87280418904291,99.94004425813449,0.0009613114119549796,ex-fraud_Kilback LLC,-0.0013209785365546661
Millennial,MT,M,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,143.27373629793786,47.03720946462083,96.23652683331703,0.0009256877178563915,ex-fraud_Kilback LLC,-0.0009256877178563915
Millennial,MT,M,grocery_pos,,,,,,160.68279069767442,93.1581226118385,67.52466808583593,0.0006495117597879475,ex-fraud_Kilback LLC,-0.0006495117597879475
Millennial,NC,F,food_dining,fraud_Kilback LLC,185.44808558908966,895.84,710.3919144109104,0.007883042988139303,415.2769535054182,202.75959992751834,212.51735357789985,0.0020441791751185682,ex-fraud_Kilback LLC,0.005838863813020735
Millennial,NC,F,grocery_pos,fraud_Kilback LLC,472.345,0.0,-472.345,-0.005241495384023858,2233.1078593525926,905.8035720637238,1327.3042872888689,0.01276718224390526,ex-fraud_Kilback LLC,-0.01800867762792912
Millennial,NC,M,food_dining,fraud_Kilback LLC,34.96,1315.48,1280.52,0.014209613035281905,183.315267411489,91.67358133467984,91.64168607680917,0.0008814904905273938,ex-fraud_Kilback LLC,0.013328122544754512
Millennial,NC,M,grocery_pos,fraud_Kilback LLC,157.985,628.6800000000001,470.69500000000005,0.005223185743012227,446.0346827046705,252.74047264702253,193.29421005764797,0.0018592740414772805,ex-fraud_Kilback LLC,0.0033639117015349467
Millennial,ND,F,food_dining,,,,,,72.4389284735058,36.820581408412565,35.61834706509323,0.0003426086486434624,ex-fraud_Kilback LLC,-0.0003426086486434624
Millennial,ND,F,grocery_pos,fraud_Kilback LLC,291.6,0.0,-291.6,-0.003235812920601165,211.54691654690686,198.33676591645104,13.210150630455814,0.00012706686943124722,ex-fraud_Kilback LLC,-0.0033628797900324124
Millennial,ND,M,food_dining,fraud_Kilback LLC,366.105,185.16,-180.94500000000002,-0.0020079018138483462,160.60764581131266,82.34123086683795,78.26641494447472,0.0007528353466063568,ex-fraud_Kilback LLC,-0.002760737160454703
Millennial,ND,M,grocery_pos,fraud_Kilback LLC,198.67000000000002,0.0,-198.67000000000002,-0.0022045917453217883,290.23194571366673,135.58605282405057,154.64589288961616,0.0014875204704009849,ex-fraud_Kilback LLC,-0.003692112215722773
Millennial,NE,F,food_dining,fraud_Kilback LLC,108.375,0.0,-108.375,-0.0012026105119003815,50.876620609714685,60.629720707751616,-9.753100098036931,-9.381391108818731e-05,ex-fraud_Kilback LLC,-0.0011087966008121943
Millennial,NE,F,grocery_pos,fraud_Kilback LLC,94.185,1095.32,1001.135,0.011109346941927459,271.5963108500406,178.08489669476987,93.51141415527073,0.00089947518277383,ex-fraud_Kilback LLC,0.01020987175915363
Millennial,NE,M,food_dining,fraud_Kilback LLC,0.0,73.87610615596049,73.87610615596049,0.0008197848382138553,149.58666666666664,3.487152045232472,146.09951462143417,0.0014053138732249117,ex-fraud_Kilback LLC,-0.0005855290350110564
Millennial,NE,M,grocery_pos,fraud_Kilback LLC,0.0,215.76,215.76,0.0023942352391937835,75.78621184555273,28.873333333333335,46.91287851221939,0.00045124940474281774,ex-fraud_Kilback LLC,0.0019429858344509657
Millennial,NH,M,food_dining,fraud_Kilback LLC,101.82,0.0,-101.82,-0.0011298713016996247,111.45557243352967,76.16592160197489,35.28965083155478,0.00033944695862508505,ex-fraud_Kilback LLC,-0.0014693182603247098
Millennial,NH,M,grocery_pos,fraud_Kilback LLC,281.77500000000003,0.0,-281.77500000000003,-0.003126787330940992,286.72869565217394,157.40373636813828,129.32495928403566,0.0012439614184004885,ex-fraud_Kilback LLC,-0.00437074874934148
Millennial,NJ,F,food_dining,fraud_Kilback LLC,26.505000000000003,57.32,30.814999999999998,0.0003419464168323899,38.86966081115945,19.802508629234186,19.067152181925263,0.00018340467149107894,ex-fraud_Kilback LLC,0.00015854174534131094
Millennial,NJ,F,grocery_pos,,,,,,179.56177777777776,113.59432049277903,65.96745728499873,0.0006345331341051546,ex-fraud_Kilback LLC,-0.0006345331341051546
Millennial,NJ,M,food_dining,fraud_Kilback LLC,110.25,75.84,-34.41,-0.00038183924073349133,104.07836727330316,48.2026075661573,55.87575970714586,0.0005374622940870027,ex-fraud_Kilback LLC,-0.0009193015348204941
Millennial,NJ,M,grocery_pos,fraud_Kilback LLC,64.08,0.0,-64.08,-0.0007110798763790213,140.78050612456812,113.28237254244468,27.498133582123444,0.0002645012799041876,ex-fraud_Kilback LLC,-0.0009755811562832089
Millennial,NM,F,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,59.75863790777279,38.457803575222115,21.30083433255067,0.000204890194716686,ex-fraud_Kilback LLC,-0.000204890194716686
Millennial,NM,F,grocery_pos,fraud_Kilback LLC,624.585,0.0,-624.585,-0.006930864928030448,307.6665585365482,154.2074901574867,153.45906837906153,0.0014761045464392424,ex-fraud_Kilback LLC,-0.00840696947446969
Millennial,NM,M,food_dining,fraud_Kilback LLC,132.73499999999999,0.0,-132.73499999999999,-0.0014729273937448407,125.70111164054128,71.89547413356658,53.805637506974705,0.0005175500345924417,ex-fraud_Kilback LLC,-0.0019904774283372824
Millennial,NM,M,grocery_pos,fraud_Kilback LLC,28.33,0.0,-28.33,-0.0003143709877936591,231.9668905763889,91.84684777456154,140.12004280182737,0.0013477980442064214,ex-fraud_Kilback LLC,-0.0016621690320000806
Millennial,NV,M,food_dining,,,,,,31.551428571428573,9.973214285714286,21.57821428571429,0.00020755827953096724,ex-fraud_Kilback LLC,-0.00020755827953096724
Millennial,NV,M,grocery_pos,fraud_Kilback LLC,0.0,181.4,181.4,0.0020129508360667053,139.3868494739195,26.182361525033674,113.20448794888584,0.0010889005198827123,ex-fraud_Kilback LLC,0.0009240503161839931
Millennial,NY,F,food_dining,fraud_Kilback LLC,74.555,649.2,574.645,0.006376693126745049,669.8859559759397,325.94149328480404,343.9444626911357,0.0033083609229720813,ex-fraud_Kilback LLC,0.0030683322037729673
Millennial,NY,F,grocery_pos,fraud_Kilback LLC,2045.1299999999997,691.9060116623107,-1353.223988337689,-0.015016391172601283,2167.762222929361,1352.9782678032234,814.7839551261377,0.007837310060794953,ex-fraud_Kilback LLC,-0.022853701233396237
Millennial,NY,M,food_dining,fraud_Kilback LLC,5.025,282.2,277.175,0.0030757422711509873,133.33426413171415,100.32264854250731,33.01161558920684,0.0003175348082797398,ex-fraud_Kilback LLC,0.0027582074628712473
Millennial,NY,M,grocery_pos,fraud_Kilback LLC,99.16499999999999,0.0,-99.16499999999999,-0.0011004094247990895,353.440110207049,200.62910626518496,152.81100394186402,0.0014698708916136448,ex-fraud_Kilback LLC,-0.002570280316412734
